Name,Price,Rating,Details,Image,Link
Nike Soccer Park III Shorts,$21.21 - $27.09,4.1,"Fabric type
100% Polyester,stretchable
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/41PGFiMbBUL._AC_SX522_.jpg,https://www.amazon.com/Nike-Soccer-Shorts-Small-Black/dp/B087LWNKFB/ref=sr_1_24
"G Gradual Men's Sweatpants with Zipper Pockets Athletic Pants Traning Track Pants Joggers for Men Soccer, Running, Workout",$9.99,4.5,"Fabric type
87% Polyester, 13% Spandex
Origin
Imported
Closure type
Zipper
Rise style
Low Rise",https://m.media-amazon.com/images/I/81WFEcwq3uL._AC_SX342_.jpg,https://www.amazon.com/Gradual-Sweatpants-Pockets-Athletic-Traning/dp/B08P1P72H8/ref=sr_1_25
Nike Club Men's Training Joggers,$26.97 - $55.00,4.5,"Fabric type
80% Cotton, 20% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/41x80i3XfSS._AC_SX385_.jpg,https://www.amazon.com/Nike-Training-Joggers-Black-X-Large/dp/B08G1YSG7V/ref=sr_1_26
adidas Men's Size Basic 3-Stripes Tricot Track Suit,$39.88 - $56.74,4.6,"Fabric type
95% Recycled Polyester, 5% Elastane
Care instructions
Machine Wash
Origin
Imported",https://m.media-amazon.com/images/I/51KMqAz8xuL._AC_SX385_.jpg,https://www.amazon.com/adidas-Sportswear-3-stripes-Tricot-Tracksuit/dp/B09XGV95JV/ref=sr_1_27
5 Pack Athletic Gym Mens Shorts - Workout Black Quick Dry Basketball Shorts with Pockets for Running Casual Activewear,$16.99 - $45.99,4.5,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/716A1Qb6zXL._AC_SX342_.jpg,https://www.amazon.com/Pack-Athletic-Gym-Mens-Shorts/dp/B0CRHF41F7/ref=sr_1_28
Custom Soccer Jersey Set Personalized Gradient Soccer Shirts Shorts Printed Name Number Uniform for Men Women Youth,$14.99,,"Fabric type
100% Polyester
Care instructions
Machine Wash",https://m.media-amazon.com/images/I/61AU66twNdL._AC_SX385_.jpg,https://www.amazon.com/Custom-Personalized-Gradient-Printed-Uniform/dp/B0DDXFXQJG/ref=sr_1_29
adidas Men's Own The Run Tee,$19.95 - $24.99,4.5,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/41HSKHWGKQL._AC_SX385_.jpg,https://www.amazon.com/adidas-mens-Own-Black-Medium/dp/B0812MSY4T/ref=sr_1_30
adidas Mens Tastigo 19 Long Shorts,$21.24,4.3,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/71kJRbOeZ0S._AC_SX342_.jpg,https://www.amazon.com/adidas-Tastigo-Shorts-Light-White/dp/B088ZRLCB3/ref=sr_1_31
Nike Men's Team Legend Long Sleeve Tee Shirt,$27.50 - $44.95,4.4,"Fabric type
100% Polyester
Closure type
Pull On
Neck style
Crew Neck
Sleeve type
Long Sleeve",https://m.media-amazon.com/images/I/41HW+YgSK6L._AC_SY445_.jpg,https://www.amazon.com/Nike-Legend-Sleeve-Shirt-Medium/dp/B0CGYSJSNN/ref=sr_1_32
CHAMPRO Attacker Adult Soccer Jersey,$7.50 - $11.48,4.5,N/A,https://m.media-amazon.com/images/I/81+QB4asaHL._AC_SX425_.jpg,https://www.amazon.com/CHAMPRO-Standard-Attacker-Soccer-X-Large/dp/B0BKR589TZ/ref=sr_1_33?th=1
Under Armour Men's HeatGear Compression Long-Sleeve T-Shirt,$27.06 - $34.10,5.0,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/51HTJqSUlEL._AC_SX385_.jpg,https://www.amazon.com/Under-Armour-HeatGear-Compression-Long-Sleeve/dp/B0874V8THD/ref=sr_1_34
"Ultra Performance Mens 5 Pack Athletic Running Shorts, Basketball Gym Workout Shorts for Men with Zippered Pockets",$29.99 - $39.99,4.1,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/713gy-qCC0L._AC_SX385_.jpg,https://www.amazon.com/Ultra-Performance-Athletic-Basketball-Zippered/dp/B08LT9MJM2/ref=sr_1_35
MAGCOMSEN Men's Short Sleeve UPF 50+ T-Shirt Quick Dry Rash Guard Athletic Running Swim Top Tee Performance Water Shirts,$14.99 - $18.98,4.5,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/51flvcejiLL._AC_SX342_.jpg,https://www.amazon.com/Athletic-T-Shirts-Running-Lightweight-T-Shirt/dp/B09QKXYD79/ref=sr_1_36
PUMA Men's Speed Pants,$22.10 - $33.99,4.5,"Fabric type
100% Polyester; Main Material 2: 100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/41kXuvw5vdL._AC_SX679_.jpg,https://www.amazon.com/PUMA-Training-Speed-Black-White/dp/B07FZ3C98K/ref=sr_1_37
"Portugal National Team #7 Soccer Jersey Set – Adult & Kids, Full Kit with Socks & Shin Guards",$15.99 - $20.99,5.0,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported",https://m.media-amazon.com/images/I/51wr-ov1WKL._AC_SX342_.jpg,https://www.amazon.com/Portugal-Ronaldo-National-Soccer-Jersey/dp/B0F2M7BX98/ref=sr_1_38
"3 Pack Men's Athletic Running Shorts 5 Inch,Quick Dry Gym Workout Shorts with Zip Pockets",$27.99 - $31.99,4.3,"Fabric type
92% Polyester, 8% Spandex
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/71mx1CBFfpL._AC_SX385_.jpg,https://www.amazon.com/FIONECA-Athletic-Running-Workout-Pockets/dp/B0CRQF296G/ref=sr_1_39
PUMA Men's Individualfinal Jersey,$22.95 - $30.60,4.5,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/71DimWGtQLL._AC_SX385_.jpg,https://www.amazon.com/PUMA-individualFINAL-Jersey-Sunset-Glow-Sun/dp/B0CSLPQXT6/ref=sr_1_40
adidas Men's Tiro 23 League Training Jacket,$17.65 - $51.99,4.5,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported",https://m.media-amazon.com/images/I/81HBq52IIKL._AC_SX342_.jpg,https://www.amazon.com/adidas-Tiro23-League-Training-Jacket/dp/B09XM1YC2Q/ref=sr_1_41
adidas Men’s House of Tiro Nations Pack Pants (Regular & Tall),$20.62 - $40.92,4.3,"Fabric type
70% Recycled Polyester, 30% Cotton
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/6177sbyLQQL._AC_SY445_.jpg,https://www.amazon.com/adidas-House-Nations-Sportswear-Pants/dp/B0D2JD28X9/ref=sr_1_42
"Soccer Jerseys for Men&Women, Soccer Jersey for Sports Training -France，Germany，England，Romania，Croatia & Portugal",$14.99,4.4,"Fabric type
100% Polyester
Origin
Imported
Neck style
Crew Neck
Sleeve type
Short Sleeve",https://m.media-amazon.com/images/I/61-PtgYwRSL._AC_SX385_.jpg,https://www.amazon.com/SURUIDA-Romania-Practice-Football-Training/dp/B0DT6911T1/ref=sr_1_43
adidas Men's Entrada 22 Shorts,$21.24,4.3,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/71GLv3on2pL._AC_SX342_.jpg,https://www.amazon.com/adidas-Entrada-Shorts-Black-Medium/dp/B091MLL9GB/ref=sr_1_44
Under Armour Men's Tech Graphic Shorts,$28.36,4.7,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/413eFwSeDNL._AC_SX385_.jpg,https://www.amazon.com/Under-Armour-Standard-Graphic-Shorts/dp/B0C1365SJV/ref=sr_1_45
"Fan Soccer Jersey for Copa America 2024 Fan Soccer Jersey - Argentina,Brazil,Mexico,Canda & USA",$14.99,4.6,"Fabric type
100% Polyester
Care instructions
Machine Wash
Closure type
Pull On
Neck style
Scoop Neck",https://m.media-amazon.com/images/I/81LFf7CIIiL._AC_SX385_.jpg,https://www.amazon.com/SINLEISI-Mexico-Soccer-Jersey-X-Large/dp/B0D3WGXJPD/ref=sr_1_46
adidas Men's House of Tiro Nations Pack Track Jacket,$26.13 - $54.99,4.7,"Fabric type
70% Recycled Polyester, 30% Cotton
Care instructions
Machine Wash
Origin
Imported
Closure type
Zipper",https://m.media-amazon.com/images/I/712YvO67LsL._AC_SX385_.jpg,https://www.amazon.com/adidas-House-Nations-Track-Green/dp/B0CKM2FNN6/ref=sr_1_47
Real Essentials 5 Pack: Men's Mesh Athletic Basketball Shorts Quick Dry Activewear with Pockets,$27.89,4.4,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Designed in USA, Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/81I7C7MHweL._AC_SX342_.jpg,https://www.amazon.com/Athletic-Basketball-Essentials-Performance-Workout/dp/B07NDP7ZTX/ref=sr_1_48
Madrid Mbappe #9 Special Limited Dragon Edition Mens Soccer Football Jersey Shorts Set for Men Adult Sizes,$24.99,,N/A,https://m.media-amazon.com/images/I/71QoGgnBO2L._AC_SX425_.jpg,https://www.amazon.com/EU-Everyday-Urban-Special-Football/dp/B0F6PHYKK7/ref=sr_1_49?th=1
adidas Men's Essentials Warm-Up 3-Stripes Track Top,$19.96 - $39.99,4.6,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported",https://m.media-amazon.com/images/I/614tDXs6AmL._AC_SX385_.jpg,https://www.amazon.com/adidas-Warm-up-Tricot-Regular-3-stripes/dp/B08M7XQHB1/ref=sr_1_50
5 Pack Men's Dry Fit T Shirts Athletic Running Gym Workout Short Sleeve Tee Shirts for Men,$29.98,4.3,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/81fRiskSVjL._AC_SY445_.jpg,https://www.amazon.com/Shirts-Athletic-Running-Workout-Regular/dp/B0D431PX9L/ref=sr_1_51
Men's 2 Pack Lightweight Crew Neck Athletic Running Short Sleeve T-Shirts Breathable Gym Workout Tee Shirts for Men,$39.90,4.0,"Fabric type
100% Polyester
Origin
进口
Closure type
Pull On
Neck style
Crew Neck",https://m.media-amazon.com/images/I/61EXe9dZMLL._AC_SX385_.jpg,https://www.amazon.com/ALLTHRO-Lightweight-Athletic-T-Shirts-Breathable/dp/B0DGPMPDSK/ref=sr_1_52
Nike Men's Soccer Park III Shorts (Large) Black,$22.99,4.1,"Fabric type
100% Polyester,stretchable
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/41PGFiMbBUL._AC_SX522_.jpg,https://www.amazon.com/Nike-Park-III-Shorts-Black/dp/B087M3MJ1L/ref=sr_1_53
"9 Pair Adult Soccer Socks, 9 Colors Men Women Striped Knee High Tube Football Socks for Sports",$19.99,3.5,"Fabric type
Polyester
Care instructions
Machine Wash
Origin
Imported
Pattern
Striped",https://m.media-amazon.com/images/I/71aOMY3O0mL._AC_SX385_.jpg,https://www.amazon.com/Jaoruizer-Breathable-Striped-Football-Baseball/dp/B0D7TG68BK/ref=sr_1_54
"2 Pack Men's Dry Fit Soccer Jerseys XL-3XL for Bigger Builds, Athletic V-Neck Training T Shirts Performance Tops",$32.99,4.2,"Fabric type
95% Polyester, 5% Spandex
Care instructions
Machine Wash
Origin
Designed in USA, Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/61fjtOovXRL._AC_SX342_.jpg,https://www.amazon.com/Soccer-Shirts-Athletic-Training-X-Large/dp/B0B2CMBM9M/ref=sr_1_55
adidas Men's FC Bayern Munich 24/25 Training Jersey,$36.52 - $40.11,4.7,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Neck style
Crew Neck",https://m.media-amazon.com/images/I/71LAW4LIkBL._AC_SX385_.jpg,https://www.amazon.com/adidas-Bayern-Munich-Training-Jersey/dp/B0D4PLV3SR/ref=sr_1_56
adidas Men's Entrada 22 Jersey,$15.00 - $20.00,4.6,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/71e3TUaR2fL._AC_SX342_.jpg,https://www.amazon.com/adidas-Entrada-Jersey-White-Small/dp/B091K2FHX3/ref=sr_1_57
MIER Men's Quick-Dry Athletic/Soccer/Basketball Shorts Without Pockets No Liner Running Workout Training Active Shorts,$14.99,4.4,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/61UnwYytaHL._AC_SY445_.jpg,https://www.amazon.com/MIER-Quick-Dry-Athletic-Basketball-Training/dp/B09GG3G6C2/ref=sr_1_58
adidas Men's Essentials 3-Stripes Tricot Jogger Pants,$24.35 - $27.00,4.6,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/71-VVEW5fGL._AC_SX342_.jpg,https://www.amazon.com/adidas-Standard-Essentials-3-Stripes-Tracksuit/dp/B08MKSR82B/ref=sr_1_59
NIKE Socks of Medium Soccer Length,$10.50,4.6,"Fabric type
95% Polyester, 5% Elastane
Care instructions
Machine Wash",https://m.media-amazon.com/images/I/41l1JBGli+L._AC_SX385_.jpg,https://www.amazon.com/Nike-Squad-Sleeve-White-L-XL/dp/B088MK72XC/ref=sr_1_60
adidas Men's Tiro23 League Sweat Shorts,$12.66 - $25.99,4.4,"Fabric type
70% cotton, 30% recycled polyester fleece
Origin
Imported
Pocket style
Front Zipped Pocket
Fit type
Straight",https://m.media-amazon.com/images/I/61mjNfKYzXL._AC_SX342_.jpg,https://www.amazon.com/adidas-Shorts-White-Black-Medium/dp/B09Y2WZ889/ref=sr_1_53
"4 Pack Mens 2 in 1 Running Workout Shorts with Liner, Gym Athletic Quick Dry Sport Shorts with Pockets",$30.00,4.5,"Fabric type
100% Polyester
Closure type
Drawstring
Rise style
Mid Rise
Pocket style
Slash Pocket",https://m.media-amazon.com/images/I/811vwORLFxL._AC_SX342_.jpg,https://www.amazon.com/Kinglaman-Running-Workout-Athletic-Pockets/dp/B0DK9KTSKT/ref=sr_1_54
adidas Men's Manchester United FC 24/25 Training Pants,$42.00 - $49.49,4.7,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstrings",https://m.media-amazon.com/images/I/61EdBU3rOtL._AC_SX385_.jpg,https://www.amazon.com/adidas-Manchester-United-Training-Pants/dp/B0D4P22WQW/ref=sr_1_55
adidas Men's Condivo 22 Match Day Shorts,$24.99 - $29.99,4.5,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/71UsPkOpzPL._AC_SX342_.jpg,https://www.amazon.com/adidas-Standard-Condivo-Shorts-X-Large/dp/B091M6XDK9/ref=sr_1_56
Umbro Men's Inter Soccer Short,$16.52 - $19.79,4.2,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/61PZrB2kXCL._AC_SX385_.jpg,https://www.amazon.com/Umbro-Inter-Soccer-Short-Black/dp/B0BZTCSX5L/ref=sr_1_57
"Tekkerz leg sleeve over 20 color variations compatible with grip socks for soccer, football, hockey, rugby athletic socks",$16.75 - $19.99,4.5,"Fabric type
Nylon/Elastic
Care instructions
Hand or Machine Wash
Origin
Made in the USA and Imported",https://m.media-amazon.com/images/I/71nBhYKae3L._AC_SY445_.jpg,https://www.amazon.com/Tekkerz-Leg-Sleeves-Black/dp/B08FG4HS6K/ref=sr_1_58
Nike Men's Dri-Fit Academy Knit Soccer Pants,$37.96 - $38.47,4.3,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/61Gatt3OnhL._AC_SX385_.jpg,https://www.amazon.com/Nike-Dri-Fit-Academy-Regular-Obsidian/dp/B0B59D38Y3/ref=sr_1_53
BOOMCOOL Gym Mens Clothes Workout Shirts for Men Outfits Sets 6pcs Shirts+Shorts,$14.99 - $36.99,4.4,"Fabric type
100.00% Polyester
Care instructions
Hand Wash Only",https://m.media-amazon.com/images/I/71BZAi6pdyL._AC_SX385_.jpg,https://www.amazon.com/Clothes-Workout-Running-Athletic-Outfits/dp/B0CQ25SMVB/ref=sr_1_54
Under Armour Men's Tech 2.0 V-Neck Short-Sleeve T-Shirt,$18.75 - $19.99,5.0,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/61Up-nkBuUL._AC_SX385_.jpg,https://www.amazon.com/Under-Armour-Sleeve-T-Shirt-Overcast/dp/B077XN6789/ref=sr_1_55
"Under Armour Men's HeatGear Armour Leggings , Black (001)/Pitch Gray, Medium",$29.16,4.6,"Fabric type
79% Polyester, 21% Elastane
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/51+S721CX+L._AC_SX385_.jpg,https://www.amazon.com/Under-Armour-HeatGear-Leggings-Medium/dp/B0874X381F/ref=sr_1_56
MACHLAB Men's Activewear Full Zip Warm Tracksuit Sports Set Casual Sweat Suit,$38.86,4.2,"Fabric type
100% Polyester
Care instructions
Hand Wash Only
Origin
Imported",https://m.media-amazon.com/images/I/61DK9xyp7XL._AC_SX385_.jpg,https://www.amazon.com/MACHLAB-Activewear-Running-Tracksuit-Purplish/dp/B0CTF8GSPQ/ref=sr_1_61
KELME Soccer Jersey for Adult Breathable Quick-Dry Football T-Shirt Sport Training Uniform,$33.99,4.9,"Fabric type
100% Polyester
Care instructions
Machine wash, do not bleach, tumble dry
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/71xdQR9parL._AC_SY445_.jpg,https://www.amazon.com/KELME-Lightweight-Breathable-Football-Training/dp/B0DWX7VLSM/ref=sr_1_62
TELALEO 6 or 4 Pack Men's Compression Pants Leggings Sports Tights Performance Athletic Baselayer Workout Running,$29.99,4.6,"Fabric type
ONLY $6.99/pcs! NO one beat it with the price and QUALITY!
Origin
Imported
Closure type
Elastic
Rise style
High Rise",https://m.media-amazon.com/images/I/612gIAwXDLL._AC_SX385_.jpg,https://www.amazon.com/TELALEO-Compression-Leggings-Athletic-Baselayer/dp/B09G99D1YY/ref=sr_1_63
"Surenow Mens 2 in 1 Running Shorts Quick Dry Athletic Shorts with Liner, Workout Shorts with Zip Pockets and Towel Loop",$14.39 - $19.99,4.3,"Fabric type
100% Polyester
Care instructions
Machine Wash
Closure type
Zipper
Rise style
High Rise",https://m.media-amazon.com/images/I/71mIThrVzpL._AC_SX385_.jpg,https://www.amazon.com/Surenow-Running-Athletic-Workout-Pockets/dp/B08XM7421N/ref=sr_1_64
"Mexico Soccer Jerseys, Mexican Jersey Men, Jerseys De Mexico, Mexican Soccer Jersey",$18.19 - $25.99,4.3,"Fabric type
100% Polyester
Care instructions
Machine Wash
Closure type
Pull On
Neck style
Crew Neck",https://m.media-amazon.com/images/I/71p9CsQ3kIL._AC_SX385_.jpg,https://www.amazon.com/Mexico-Jersey-Men-Mexican-Soccer/dp/B0DBZ3Z764/ref=sr_1_65
"Men’s Compression Pants, Leggings Running Tights Workout Base Layer for Basketball Sports Athletic Gym Soccer",$23.99,4.5,"Fabric type
100% Polyester
Care instructions
Hand Wash Only
Origin
Imported
Closure type
Elastic",https://m.media-amazon.com/images/I/51ZDGt4huUL._AC_SX385_.jpg,https://www.amazon.com/Towintec-Compression-Leggings-Basketball-Athletic/dp/B0D28ZRHMY/ref=sr_1_66
adidas Kids' Manchester United FC 24/25 Training Pants,$19.61 - $38.20,5.0,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstrings",https://m.media-amazon.com/images/I/616Wc8x4JwL._AC_SX385_.jpg,https://www.amazon.com/adidas-Unisex-Manchester-United-Training/dp/B0D4PF5WL8/ref=sr_1_67
"NORTHYARD Men's Athletic Running Shorts Quick Dry Workout Shorts 7""/ 5""/ 9"" Lightweight Sports Gym Basketball Tennis Hiking",$24.99 - $29.99,4.6,"Fabric type
90% Polyester, 10% Elastane
Care instructions
Machine Wash
Origin
Imported
Closure type
Drawstring",https://m.media-amazon.com/images/I/61kuVFgcbdL._AC_SY445_.jpg,https://www.amazon.com/NORTHYARD-Athletic-Lightweight-Basketball-Training/dp/B09WMZ7FR3/ref=sr_1_68
Nike Men's Park Short Sleeve T Shirt,$24.97 - $33.99,4.4,"Fabric type
100% Polyester
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/51sxf+1TT+L._AC_SY445_.jpg,https://www.amazon.com/Nike-Mens-Park-Jersey-Large/dp/B08NY39NVG/ref=sr_1_69
"adidas Copa Zone Soccer Socks for Men and Women, Over the Calf",$9.66 - $24.99,4.7,"Fabric type
97% Nylon, 3% Spandex
Care instructions
Machine Wash
Origin
Imported
Fit type
Standard",https://m.media-amazon.com/images/I/61vJBC6KTSL._AC_SX385_.jpg,https://www.amazon.com/adidas-Cushion-Soccer-Socks-White/dp/B0BZR2SFWR/ref=sr_1_70
adidas Men's Essentials Single Jersey 3-Stripes T-Shirt,$21.00 - $22.50,4.7,"Fabric type
100% Cotton
Care instructions
Machine Wash
Origin
Imported
Closure type
Pull On",https://m.media-amazon.com/images/I/71HYdxu4IkL._AC_SX385_.jpg,https://www.amazon.com/adidas-Essentials-Single-3-Stripes-T-Shirt/dp/B09XFG1VDY/ref=sr_1_71
3 Pack Long Sleeve Shirts for Men - Quick Dry Moisture Wicking UV Sun Protection T-Shirts for Fishing Workout Athletic Gym,$14.99 - $26.99,4.5,"Fabric type
100% Polyester
Origin
Imported
Closure type
Pull On
Neck style
Cowl Neck",https://m.media-amazon.com/images/I/8194GbyVaaL._AC_SX342_.jpg,https://www.amazon.com/Pack-Long-Sleeve-Shirts-Men/dp/B0D7YTXQSG/ref=sr_1_72
"Mens Grip Socks Non Slip for Soccer,Hospital, Training,Anti Slip Grippers",$7.49,4.5,"Fabric type
75% Cotton/15% Nylon/10% Polyester
Care instructions
Machine Wash
Origin
Imported
Weave type
Knit",https://m.media-amazon.com/images/I/71Z86LWuiKL._AC_SX385_.jpg,https://www.amazon.com/MOHSILY-Grippers-Football-Basketball-Equipment/dp/B0C2HT198Y/ref=sr_1_73?th=1&psc=1
"1 Pair Men's Grip Soccer Socks and 1 Pair Shin Guard Sleeves,1 Pair Sleeves with Optimized lnsert Pocket and Shin Guards",$16.99,4.5,N/A,https://m.media-amazon.com/images/I/71el1hXVl0L._AC_SX425_.jpg,https://www.amazon.com/KMOLY-Guards%EF%BC%8C2-Optimized-Football-Equipment/dp/B0F3D78RPS/ref=sr_1_74?th=1
